date,region,country,value,unit,sector,source
2025-03-01,Europe,Europe,996.0,thousand bbl,energy,PETRONET
2025-03-01,Europe,Europe,79861.0,thousand USD,energy,PETRONET
2025-03-01,Europe,Europe,40.11,USD/bbl,energy,PETRONET
2025-03-01,Europe,Norway,996.0,thousand bbl,energy,PETRONET
2025-03-01,Europe,Norway,79861.0,thousand USD,energy,PETRONET
2025-03-01,Europe,Norway,80.22,USD/bbl,energy,PETRONET
2025-03-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2025-03-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2025-03-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,Iraq,7786.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,Iraq,598028.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,Iraq,76.81,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,Kuwait,6108.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,Kuwait,471396.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,Kuwait,77.18,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,MiddleEast,73.11,percentage,energy,PETRONET
2025-03-01,MiddleEast,MiddleEast,59002.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,MiddleEast,4640699.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,MiddleEast,56.03285714285715,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,Neutral Zone,0.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,Neutral Zone,0.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,Neutral Zone,0.0,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,Oman,0.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,Oman,0.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,Oman,0.0,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,Qatar,3348.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,Qatar,264602.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,Qatar,79.03,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,Saudi Arabia,28473.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,Saudi Arabia,2233643.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,Saudi Arabia,78.45,USD/bbl,energy,PETRONET
2025-03-01,MiddleEast,UAE,13287.0,thousand bbl,energy,PETRONET
2025-03-01,MiddleEast,UAE,1073030.0,thousand USD,energy,PETRONET
2025-03-01,MiddleEast,UAE,80.76,USD/bbl,energy,PETRONET
2025-03-01,Total,Total,80286.0,thousand bbl,energy,PETRONET
2025-03-01,Total,Total,6347798.0,thousand USD,energy,PETRONET
2025-03-01,Total,Total,79.06,USD/bbl,energy,PETRONET
2025-04-01,Africa,Africa,0.63,percentage,energy,PETRONET
2025-04-01,Africa,Africa,512.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Africa,38475.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Africa,15.026,USD/bbl,energy,PETRONET
2025-04-01,Africa,Algeria,0.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Algeria,0.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Algeria,0.0,USD/bbl,energy,PETRONET
2025-04-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2025-04-01,Africa,Equatorial Guinea,512.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Equatorial Guinea,38475.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Equatorial Guinea,75.13,USD/bbl,energy,PETRONET
2025-04-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2025-04-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2025-04-01,Africa,Nigeria,0.0,thousand bbl,energy,PETRONET
2025-04-01,Africa,Nigeria,0.0,thousand USD,energy,PETRONET
2025-04-01,Africa,Nigeria,0.0,USD/bbl,energy,PETRONET
2025-04-01,America,America,27.35,percentage,energy,PETRONET
2025-04-01,America,America,21920.0,thousand bbl,energy,PETRONET
2025-04-01,America,America,1667300.0,thousand USD,energy,PETRONET
2025-04-01,America,America,73.146,USD/bbl,energy,PETRONET
2025-04-01,America,Brazil,3819.0,thousand bbl,energy,PETRONET
2025-04-01,America,Brazil,284935.0,thousand USD,energy,PETRONET
2025-04-01,America,Brazil,74.61,USD/bbl,energy,PETRONET
2025-04-01,America,Canada,548.0,thousand bbl,energy,PETRONET
2025-04-01,America,Canada,38223.0,thousand USD,energy,PETRONET
2025-04-01,America,Canada,69.77,USD/bbl,energy,PETRONET
2025-04-01,America,Ecuador,669.0,thousand bbl,energy,PETRONET
2025-04-01,America,Ecuador,48837.0,thousand USD,energy,PETRONET
2025-04-01,America,Ecuador,73.04,USD/bbl,energy,PETRONET
2025-04-01,America,Mexico,1964.0,thousand bbl,energy,PETRONET
2025-04-01,America,Mexico,139055.0,thousand USD,energy,PETRONET
2025-04-01,America,Mexico,70.81,USD/bbl,energy,PETRONET
2025-04-01,America,United States,14920.0,thousand bbl,energy,PETRONET
2025-04-01,America,United States,1156250.0,thousand USD,energy,PETRONET
2025-04-01,America,United States,77.5,USD/bbl,energy,PETRONET
2025-04-01,Asia,Asia,5.74,percentage,energy,PETRONET
2025-04-01,Asia,Asia,4568.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Asia,349827.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Asia,54.737142857142864,USD/bbl,energy,PETRONET
2025-04-01,Asia,Australia,1944.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Australia,148484.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Australia,76.36,USD/bbl,energy,PETRONET
2025-04-01,Asia,Indonesia,0.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Indonesia,0.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Indonesia,0.0,USD/bbl,energy,PETRONET
2025-04-01,Asia,Kazakhstan,1066.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Kazakhstan,82302.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Kazakhstan,77.21,USD/bbl,energy,PETRONET
2025-04-01,Asia,Malaysia,314.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Malaysia,24300.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Malaysia,77.5,USD/bbl,energy,PETRONET
2025-04-01,Asia,New Zealand,594.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,New Zealand,43964.0,thousand USD,energy,PETRONET
2025-04-01,Asia,New Zealand,73.99,USD/bbl,energy,PETRONET
2025-04-01,Asia,Papua New Guinea,650.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Papua New Guinea,50777.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Papua New Guinea,78.1,USD/bbl,energy,PETRONET
2025-04-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2025-04-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2025-04-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2025-04-01,Europe,Europe,3.03,percentage,energy,PETRONET
2025-04-01,Europe,Europe,2440.0,thousand bbl,energy,PETRONET
2025-04-01,Europe,Europe,184631.0,thousand USD,energy,PETRONET
2025-04-01,Europe,Europe,75.645,USD/bbl,energy,PETRONET
2025-04-01,Europe,Norway,980.0,thousand bbl,energy,PETRONET
2025-04-01,Europe,Norway,74050.0,thousand USD,energy,PETRONET
2025-04-01,Europe,Norway,75.55,USD/bbl,energy,PETRONET
2025-04-01,Europe,United Kingdom,1460.0,thousand bbl,energy,PETRONET
2025-04-01,Europe,United Kingdom,110581.0,thousand USD,energy,PETRONET
2025-04-01,Europe,United Kingdom,75.74,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,Iraq,9604.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,Iraq,708664.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,Iraq,73.79,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,Kuwait,5310.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,Kuwait,384555.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,Kuwait,72.42,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,MiddleEast,63.25,percentage,energy,PETRONET
2025-04-01,MiddleEast,MiddleEast,51236.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,MiddleEast,3856090.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,MiddleEast,76.34142857142857,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,Neutral Zone,601.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,Neutral Zone,49322.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,Neutral Zone,82.08,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,Oman,1900.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,Oman,147255.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,Oman,77.5,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,Qatar,4674.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,Qatar,352988.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,Qatar,75.52,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,Saudi Arabia,24318.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,Saudi Arabia,1839330.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,Saudi Arabia,75.64,USD/bbl,energy,PETRONET
2025-04-01,MiddleEast,UAE,4829.0,thousand bbl,energy,PETRONET
2025-04-01,MiddleEast,UAE,373976.0,thousand USD,energy,PETRONET
2025-04-01,MiddleEast,UAE,77.44,USD/bbl,energy,PETRONET
2025-04-01,Total,Total,80676.0,thousand bbl,energy,PETRONET
2025-04-01,Total,Total,6096324.0,thousand USD,energy,PETRONET
2025-04-01,Total,Total,75.57,USD/bbl,energy,PETRONET
2025-05-01,Africa,Africa,3.16,percentage,energy,PETRONET
2025-05-01,Africa,Africa,2980.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Africa,213032.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Africa,28.078,USD/bbl,energy,PETRONET
2025-05-01,Africa,Algeria,2477.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Algeria,178711.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Algeria,72.16,USD/bbl,energy,PETRONET
2025-05-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2025-05-01,Africa,Equatorial Guinea,0.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Equatorial Guinea,0.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Equatorial Guinea,0.0,USD/bbl,energy,PETRONET
2025-05-01,Africa,Gabon,951.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Gabon,71052.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Gabon,74.74,USD/bbl,energy,PETRONET
2025-05-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2025-05-01,Africa,Nigeria,503.0,thousand bbl,energy,PETRONET
2025-05-01,Africa,Nigeria,34321.0,thousand USD,energy,PETRONET
2025-05-01,Africa,Nigeria,68.23,USD/bbl,energy,PETRONET
2025-05-01,America,America,25.63,percentage,energy,PETRONET
2025-05-01,America,America,24144.0,thousand bbl,energy,PETRONET
2025-05-01,America,America,1730013.0,thousand USD,energy,PETRONET
2025-05-01,America,America,54.926,USD/bbl,energy,PETRONET
2025-05-01,America,Brazil,2893.0,thousand bbl,energy,PETRONET
2025-05-01,America,Brazil,209691.0,thousand USD,energy,PETRONET
2025-05-01,America,Brazil,72.48,USD/bbl,energy,PETRONET
2025-05-01,America,Canada,574.0,thousand bbl,energy,PETRONET
2025-05-01,America,Canada,38093.0,thousand USD,energy,PETRONET
2025-05-01,America,Canada,66.34,USD/bbl,energy,PETRONET
2025-05-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2025-05-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2025-05-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2025-05-01,America,Mexico,1997.0,thousand bbl,energy,PETRONET
2025-05-01,America,Mexico,126279.0,thousand USD,energy,PETRONET
2025-05-01,America,Mexico,63.22,USD/bbl,energy,PETRONET
2025-05-01,America,United States,18680.0,thousand bbl,energy,PETRONET
2025-05-01,America,United States,1355950.0,thousand USD,energy,PETRONET
2025-05-01,America,United States,72.59,USD/bbl,energy,PETRONET
2025-05-01,Asia,Asia,8.06,percentage,energy,PETRONET
2025-05-01,Asia,Asia,7684.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Asia,544285.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Asia,49.65,USD/bbl,energy,PETRONET
2025-05-01,Asia,Australia,1931.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Australia,130642.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Australia,67.64,USD/bbl,energy,PETRONET
2025-05-01,Asia,Indonesia,160.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Indonesia,11709.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Indonesia,73.08,USD/bbl,energy,PETRONET
2025-05-01,Asia,Kazakhstan,4185.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Kazakhstan,307797.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Kazakhstan,73.55,USD/bbl,energy,PETRONET
2025-05-01,Asia,Malaysia,1080.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Malaysia,72401.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Malaysia,67.01,USD/bbl,energy,PETRONET
2025-05-01,Asia,New Zealand,328.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,New Zealand,21736.0,thousand USD,energy,PETRONET
2025-05-01,Asia,New Zealand,66.27,USD/bbl,energy,PETRONET
2025-05-01,Asia,Papua New Guinea,0.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Papua New Guinea,0.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Papua New Guinea,0.0,USD/bbl,energy,PETRONET
2025-05-01,Asia,Philippines,0.0,thousand bbl,energy,PETRONET
2025-05-01,Asia,Philippines,0.0,thousand USD,energy,PETRONET
2025-05-01,Asia,Philippines,0.0,USD/bbl,energy,PETRONET
2025-05-01,Europe,Europe,0.62,percentage,energy,PETRONET
2025-05-01,Europe,Europe,556.0,thousand bbl,energy,PETRONET
2025-05-01,Europe,Europe,42109.0,thousand USD,energy,PETRONET
2025-05-01,Europe,Europe,37.87,USD/bbl,energy,PETRONET
2025-05-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2025-05-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2025-05-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2025-05-01,Europe,United Kingdom,556.0,thousand bbl,energy,PETRONET
2025-05-01,Europe,United Kingdom,42109.0,thousand USD,energy,PETRONET
2025-05-01,Europe,United Kingdom,75.74,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,Iraq,10778.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,Iraq,744424.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,Iraq,69.07,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,Kuwait,9391.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,Kuwait,643537.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,Kuwait,68.53,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,MiddleEast,61.47,percentage,energy,PETRONET
2025-05-01,MiddleEast,MiddleEast,59225.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,MiddleEast,4149172.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,MiddleEast,60.29285714285715,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,Neutral Zone,372.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,Neutral Zone,26472.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,Neutral Zone,71.23,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,Oman,0.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,Oman,0.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,Oman,0.0,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,Qatar,5075.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,Qatar,352904.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,Qatar,69.53,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,Saudi Arabia,26141.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,Saudi Arabia,1832196.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,Saudi Arabia,70.09,USD/bbl,energy,PETRONET
2025-05-01,MiddleEast,UAE,7468.0,thousand bbl,energy,PETRONET
2025-05-01,MiddleEast,UAE,549639.0,thousand USD,energy,PETRONET
2025-05-01,MiddleEast,UAE,73.6,USD/bbl,energy,PETRONET
2025-05-01,Total,Total,95541.0,thousand bbl,energy,PETRONET
2025-05-01,Total,Total,6749664.0,thousand USD,energy,PETRONET
2025-05-01,Total,Total,70.65,USD/bbl,energy,PETRONET
2025-06-01,Africa,Africa,0.56,percentage,energy,PETRONET
2025-06-01,Africa,Africa,510.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Africa,32492.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Africa,12.748,USD/bbl,energy,PETRONET
2025-06-01,Africa,Algeria,0.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Algeria,0.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Algeria,0.0,USD/bbl,energy,PETRONET
2025-06-01,Africa,Congo,0.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Congo,0.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Congo,0.0,USD/bbl,energy,PETRONET
2025-06-01,Africa,Equatorial Guinea,510.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Equatorial Guinea,32492.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Equatorial Guinea,63.74,USD/bbl,energy,PETRONET
2025-06-01,Africa,Gabon,0.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Gabon,0.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Gabon,0.0,USD/bbl,energy,PETRONET
2025-06-01,Africa,Mozambique,0.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Mozambique,0.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Mozambique,0.0,USD/bbl,energy,PETRONET
2025-06-01,Africa,Nigeria,0.0,thousand bbl,energy,PETRONET
2025-06-01,Africa,Nigeria,0.0,thousand USD,energy,PETRONET
2025-06-01,Africa,Nigeria,0.0,USD/bbl,energy,PETRONET
2025-06-01,America,America,25.73,percentage,energy,PETRONET
2025-06-01,America,America,22077.0,thousand bbl,energy,PETRONET
2025-06-01,America,America,1488046.0,thousand USD,energy,PETRONET
2025-06-01,America,America,53.17,USD/bbl,energy,PETRONET
2025-06-01,America,Brazil,1964.0,thousand bbl,energy,PETRONET
2025-06-01,America,Brazil,140830.0,thousand USD,energy,PETRONET
2025-06-01,America,Brazil,71.71,USD/bbl,energy,PETRONET
2025-06-01,America,Canada,1723.0,thousand bbl,energy,PETRONET
2025-06-01,America,Canada,105501.0,thousand USD,energy,PETRONET
2025-06-01,America,Canada,61.24,USD/bbl,energy,PETRONET
2025-06-01,America,Ecuador,0.0,thousand bbl,energy,PETRONET
2025-06-01,America,Ecuador,0.0,thousand USD,energy,PETRONET
2025-06-01,America,Ecuador,0.0,USD/bbl,energy,PETRONET
2025-06-01,America,Mexico,3918.0,thousand bbl,energy,PETRONET
2025-06-01,America,Mexico,253051.0,thousand USD,energy,PETRONET
2025-06-01,America,Mexico,64.59,USD/bbl,energy,PETRONET
2025-06-01,America,United States,14472.0,thousand bbl,energy,PETRONET
2025-06-01,America,United States,988664.0,thousand USD,energy,PETRONET
2025-06-01,America,United States,68.31,USD/bbl,energy,PETRONET
2025-06-01,Asia,Asia,6.27,percentage,energy,PETRONET
2025-06-01,Asia,Asia,5265.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Asia,362747.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Asia,49.34142857142859,USD/bbl,energy,PETRONET
2025-06-01,Asia,Australia,2621.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Australia,181074.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Australia,69.09,USD/bbl,energy,PETRONET
2025-06-01,Asia,Indonesia,151.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Indonesia,10570.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Indonesia,70.17,USD/bbl,energy,PETRONET
2025-06-01,Asia,Kazakhstan,2074.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Kazakhstan,141707.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Kazakhstan,68.34,USD/bbl,energy,PETRONET
2025-06-01,Asia,Malaysia,296.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Malaysia,21250.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Malaysia,71.76,USD/bbl,energy,PETRONET
2025-06-01,Asia,New Zealand,0.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,New Zealand,0.0,thousand USD,energy,PETRONET
2025-06-01,Asia,New Zealand,0.0,USD/bbl,energy,PETRONET
2025-06-01,Asia,Papua New Guinea,0.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Papua New Guinea,0.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Papua New Guinea,0.0,USD/bbl,energy,PETRONET
2025-06-01,Asia,Philippines,123.0,thousand bbl,energy,PETRONET
2025-06-01,Asia,Philippines,8146.0,thousand USD,energy,PETRONET
2025-06-01,Asia,Philippines,66.03,USD/bbl,energy,PETRONET
2025-06-01,Europe,Europe,0.0,percentage,energy,PETRONET
2025-06-01,Europe,Europe,0.0,thousand bbl,energy,PETRONET
2025-06-01,Europe,Europe,0.0,thousand USD,energy,PETRONET
2025-06-01,Europe,Europe,0.0,USD/bbl,energy,PETRONET
2025-06-01,Europe,Norway,0.0,thousand bbl,energy,PETRONET
2025-06-01,Europe,Norway,0.0,thousand USD,energy,PETRONET
2025-06-01,Europe,Norway,0.0,USD/bbl,energy,PETRONET
2025-06-01,Europe,United Kingdom,0.0,thousand bbl,energy,PETRONET
2025-06-01,Europe,United Kingdom,0.0,thousand USD,energy,PETRONET
2025-06-01,Europe,United Kingdom,0.0,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,Iraq,4953.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,Iraq,311317.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,Iraq,62.85,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,Kuwait,5959.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,Kuwait,423534.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,Kuwait,71.07,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,MiddleEast,67.44,percentage,energy,PETRONET
2025-06-01,MiddleEast,MiddleEast,56384.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,MiddleEast,3900407.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,MiddleEast,48.66714285714285,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,Neutral Zone,0.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,Neutral Zone,0.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,Neutral Zone,0.0,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,Oman,0.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,Oman,0.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,Oman,0.0,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,Qatar,2009.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,Qatar,136902.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,Qatar,68.14,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,Saudi Arabia,32074.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,Saudi Arabia,2248329.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,Saudi Arabia,70.1,USD/bbl,energy,PETRONET
2025-06-01,MiddleEast,UAE,11389.0,thousand bbl,energy,PETRONET
2025-06-01,MiddleEast,UAE,780325.0,thousand USD,energy,PETRONET
2025-06-01,MiddleEast,UAE,68.51,USD/bbl,energy,PETRONET
2025-06-01,Total,Total,84236.0,thousand bbl,energy,PETRONET
2025-06-01,Total,Total,5783692.0,thousand USD,energy,PETRONET
2025-06-01,Total,Total,68.66,USD/bbl,energy,PETRONET
